transaction_id,transaction_date,transaction_status,transaction_method,order_id
dd0bc588-6802-4b9d-afc4-5279915dee7b,8/31/2023,completed,PayPal,d3c04b1c-4d4d-4d0c-8b0b-4bd0f357e924
ff82a1c8-d1c5-4f99-9715-4bb37cf43129,3/16/2023,in progress,PayPal,c29cf1d9-8cf7-48c0-860d-0061a5d724d8
86d53a43-e983-4f6f-b0f6-797c00f8a5d8,3/21/2023,cancelled,credit card,a03f6cc8-2cfe-4250-882e-93209ec44e56
664147eb-f1d7-4213-a2f0-8783581313e3,6/6/2023,in progress,Venmo,a320c3ac-2f29-457a-9e22-96baf26d1b94
3c794c6f-ffcf-447d-a9b4-0db238fcebce,12/11/2023,cancelled,PayPal,d1790dc2-820a-4e2e-bd7b-154b8478952f
6963a809-bfa8-457e-a8de-26ca986fd764,5/10/2023,failed,Venmo,4b350a22-4604-4e30-a674-ff8def9705a7
b54e7223-d518-4601-9505-79bc7bffc1f6,4/15/2023,cancelled,credit card,b6b37071-8a84-40b0-aa96-0eb18413ab74
93bb6f1c-cfbc-441b-8a88-28b761b25b4b,8/4/2023,completed,Venmo,7b1a1f9a-4f86-43bd-b98d-d915272cdace
5d406d84-2af5-424c-8d3a-55c9c20b4d52,3/11/2023,in progress,Venmo,b3f12397-e783-4fc7-a35f-c6aaf9ea8679
d05747c7-2a8f-45ef-bb88-43cc12152a5a,3/28/2023,in progress,Google Pay,dd36d295-60cb-4556-8b0d-e04c2fa73c06
bc98a55b-08a7-44ea-bd85-4f4aefe66f5e,8/31/2023,completed,Google Pay,97dfe091-236a-4754-8f58-d5c5bf99d29e
340e077f-4ebe-4a43-b276-72867d958467,1/22/2024,pending,Venmo,fa1af6e4-3cd2-434b-bf0b-57d54571db2d
309f111f-ae9a-4f85-9f3f-b3ba34e9605d,8/15/2023,completed,Venmo,800c17a3-1114-46a9-bb29-774c985054e7
6a6fcded-b0ad-4303-8a64-de1960430b2a,2/1/2024,completed,Google Pay,d2301678-f319-4430-abe8-7e3d4c7909c2
f3996d68-28a9-4eb0-a5fe-7261dcec4d4c,8/28/2023,completed,debit card,850400e5-9a9f-4a6e-b164-f16a8c0780ae
df3ca644-270b-4515-92d4-69b2a8bcdcbe,12/10/2023,cancelled,Apple Pay,c205516f-ba34-4313-8b59-f01d63b84533
a88d510d-518d-4305-a217-ba581d4fa79c,1/7/2024,failed,credit card,8ca14fbf-983d-4a46-b713-8dd29967e5c5
a6ec4946-9d9d-4529-86c7-e8e8136a4937,12/29/2023,failed,debit card,033d73e8-5008-49ae-b9f9-1e27542d681d
5533bde9-4b1a-471f-b011-ddaec71c6dee,8/21/2023,in progress,credit card,565b4daf-500c-44d3-925c-d40a3ab0f507
6e9242fd-83c9-46bf-b7d3-f69566653fc1,8/30/2023,failed,debit card,0da804bb-2619-426c-8164-a2989ca91594
5681e67c-ebe8-4443-bdb9-09fbfdfc96b3,7/22/2023,in progress,Google Pay,6b515a5a-75c9-4e92-a255-6ab5175b047f
2fb4b401-58a9-4220-ac7e-9ab08cf51c54,3/26/2023,completed,debit card,c18e8055-6208-4357-9c6a-ae7fc3292bc5
fcb614ee-b687-45b2-a5b1-dfedfa386d89,6/7/2023,in progress,credit card,9e83f88f-38a4-4ec4-8879-3c734f99df18
4fa626d1-c622-40ba-b46b-0781276158b9,1/11/2024,cancelled,Venmo,0498f3e9-0607-4934-96b1-7f872ee11ecb
1f763059-3a77-4865-845c-b76de42feecd,2/13/2024,in progress,Apple Pay,fb94c48c-d723-4f92-96ac-0cb37b1a4f57
50ae6096-50fc-4ee4-abde-293e5711f6f2,6/19/2023,pending,PayPal,195f36b7-dc05-418c-989e-727bb5339329
956555d5-0ca1-4364-ad80-8cf6c37625b0,5/13/2023,completed,Google Pay,232447a0-7acd-48c8-be19-2260832a3d2d
cb9f149e-e412-485d-8f74-bee3d314028a,6/2/2023,completed,credit card,d14898d1-2fa7-4a66-9ad6-6f89f701babd
6f6f8a22-47e7-4706-8f79-e4d23b0a920b,3/23/2023,cancelled,Apple Pay,702e53ac-54c8-49b4-9a5b-f5d9543eb34f
bdac5b2f-1476-4752-b8ff-ebdb000ecb62,4/29/2023,cancelled,Venmo,a945f018-0fd8-43e8-a4bb-2ba870a9515f
00344054-98a9-4a58-9be3-40371da334ca,10/4/2023,in progress,credit card,7ffe87aa-0086-407c-81b2-8e220d7f19ad
224fd36e-79d1-46bc-acca-079befe3c50d,4/19/2023,pending,Apple Pay,612e599e-d3f1-4a70-9aee-0fd8b69514b0
7988f566-dd74-4a7f-969a-e4b0e3bc12cc,3/14/2023,cancelled,debit card,97208cc1-59d8-4e3c-99c4-9c0db2be2482
03b32ef1-b255-44bc-9beb-1fc402131253,10/16/2023,failed,PayPal,38219195-5981-4641-9b3d-999c9768fb10
8b4c667f-8af4-41ca-a897-1571f15eb152,2/2/2024,pending,PayPal,05063da1-5a7f-48b5-8f15-456c98341753
2ca553ae-ad43-4515-853e-57b837a89373,1/18/2024,failed,PayPal,9a67ecc4-323f-4723-847e-e9c3228482da
639aa028-7ecf-4f58-a506-9d155a5bd65d,4/24/2023,failed,debit card,29262fb4-f2dc-45f9-8add-845cb344838d
9b92da55-3c7e-4242-9700-3e7dd273b0ee,11/23/2023,cancelled,PayPal,606e23b3-f509-483f-ad81-804128b68d8b
3ebcc15a-ab3c-4e73-a7cc-af6d826fda3b,1/28/2024,completed,Google Pay,44730fa7-09bf-4e6a-9ed3-323dd95e0a25
9c237185-927a-4baf-a4bf-b0e73d234bd5,9/25/2023,pending,PayPal,140e1fe3-5c53-41c9-8043-e1401d696650
29c5f00e-aec4-49db-abac-db20893b885f,2/6/2024,pending,Google Pay,e12d5e67-9a6b-421d-86b7-5392d682853e
ea5cc917-74cb-470d-9925-3c82783634b5,2/20/2024,cancelled,Google Pay,9c4216ad-914d-4c57-8e4c-2bd1b684b8cf
7bc035b6-679d-4c62-95ea-7a1a40e678d1,4/23/2023,pending,credit card,867b90b3-4f4e-4fa1-a72b-e11671b96ac4
a1b2a1ce-35e8-42f2-9139-39e387beff32,11/24/2023,cancelled,debit card,79d18d75-3aaa-4ab5-b30a-e779d2505319
75c3e0f3-f964-4af9-b73e-e1a6138c2392,10/18/2023,pending,credit card,7d183e8f-5817-4803-a623-4030889d1495
3c5ca204-18bf-44ec-9a93-9667ff85eb56,11/2/2023,completed,Apple Pay,3e11cc05-0e8e-470b-84e0-518d1c696ce3
bd7a7c97-b85d-40f1-a76a-d918271e0eaa,9/21/2023,in progress,credit card,01eb445a-274a-40ed-9243-719529efeb21
47debc6e-c72b-4592-a66e-c1da6e6e7b80,3/19/2023,in progress,credit card,cbb650a3-55b7-457a-9118-600e23fb3191
7722a0a4-241d-4a90-b5d4-0a866b5b2c74,3/28/2023,failed,Google Pay,619a0d43-c728-468a-ae27-f1bb88a14369
021cb8e4-a3ef-444f-abb8-cbee4fb66e90,12/16/2023,completed,Venmo,59e157f4-6b85-4cc2-80f1-144f191910da
8947f7c2-96d6-4de1-bce7-525e854e56f1,10/5/2023,failed,debit card,084179ae-4f5a-4628-8ed4-ca21580412d4
aa120265-ecae-4358-b68a-a5b244176252,5/27/2023,cancelled,debit card,21f718ea-f79c-429b-8838-6464fd389ff1
e72d06ad-fe8b-4423-9e68-4028df692737,7/9/2023,cancelled,Venmo,0760e0ad-06d5-4fc9-b51c-28d315e4e10a
fdcc202d-3950-40a4-8944-24a390769e12,1/12/2024,pending,Apple Pay,8a261329-9af9-47df-87c7-34510b22795b
7ebc5a80-7c20-49bf-b566-4ea6c2885f15,3/19/2023,in progress,Venmo,54f984e6-a725-4c43-b236-905421e3716d
73817d82-4088-4f5e-88dd-7c50738f348c,4/19/2023,cancelled,Venmo,20630a75-9550-423b-8437-fd62f77e7c9b
511834b3-e470-4a72-aafd-4b3bd8f0706e,2/2/2024,in progress,Venmo,ae5c50fa-3c4c-44ba-ac96-ad6d34c4d3e7
1154b152-0594-4890-ac8c-ca086980c8bc,8/12/2023,cancelled,Apple Pay,89efd9db-ab69-461e-8e57-5769e7fec0fc
cac886d6-e3f5-4fd1-97bd-d26ff0cfd367,6/15/2023,cancelled,debit card,fc5ebd84-bdf8-4b0b-a676-bfddfff72274
76c322c2-9ff5-454c-bf0b-698f0984f8e5,10/19/2023,failed,debit card,08f6979f-de60-4e69-849e-7027ce25b701
fb8f2753-63a2-4da3-be74-760384e6c8e3,11/11/2023,cancelled,debit card,a6b4c2bb-afdd-47fb-b6de-094a1e746a2b
bb2e8af3-eee8-4e9c-8016-61a100a68988,11/17/2023,in progress,credit card,5240f33c-901d-4719-96f8-873b0a8cb5c3
9a3547be-def1-475c-876a-3be8b0928f49,8/26/2023,failed,Venmo,6a7d2792-7723-4657-b17f-bdd63f59ae4b
c687fb64-8cd2-476f-a70a-c0a465744c22,12/18/2023,cancelled,Venmo,68030ce8-76a2-4659-9f34-be89849fc8fe
9e338282-a54b-4169-9d06-20fa150457c6,4/8/2023,pending,Venmo,f95fe9d7-71bf-49cf-8644-a9a995c0421f
03939315-c799-404d-87c0-c4e3364f1142,6/19/2023,pending,Venmo,43463aeb-8da1-4fcb-b2cb-1d32ec5f3c3f
f81fa144-5eda-43b2-875f-d9f950d5881a,8/17/2023,completed,Venmo,cf9e74e7-707a-4cb2-add6-9396313c29bc
5e893f8d-3bc5-4154-b298-aae471306c0a,12/20/2023,completed,Google Pay,a8b48fbe-7262-4f87-9d51-630635723c81
20f6d57a-4166-4c02-b6d6-9c8f405716fd,8/1/2023,in progress,Google Pay,289eff66-a6d0-41cf-b341-a0b71d150f3f
6f58bab0-91ec-4c31-b0ae-14fe4434d222,1/26/2024,cancelled,Apple Pay,958031c1-dec2-44a3-87d0-5e510ed6901f
7534d449-bf75-4a0f-8af9-758168250b9e,8/18/2023,failed,Venmo,49372941-3257-4e8f-89ea-6b0367fae902
8b85b8bd-b4da-4ff9-8c0d-6cdb253732d6,11/26/2023,cancelled,PayPal,98893322-6c2c-4043-80b9-0fab4f648dca
9aff6fd8-b1c8-4161-ad37-d37fbf839b7b,4/6/2023,in progress,Venmo,6755a79f-e50b-4126-af54-d01a793b9739
7e81dfb9-a8b7-4836-b56f-96b1a7ed561e,9/24/2023,failed,PayPal,03a94f50-4a27-4ae7-8953-41fea5b04a57
de4aec71-4cad-47cd-8eea-7c4ed2a70a27,2/17/2024,pending,Apple Pay,28672f93-99e9-467a-94e7-11e3d2358f3b
65ec2152-3532-405d-a0dc-80e9d41907ee,11/13/2023,cancelled,Venmo,b98a5612-1cd2-4712-b5cb-be03fb510662
95fdc493-f091-460c-9d30-ba7b59521719,7/12/2023,completed,PayPal,29985456-ed14-46e7-be82-d4a5822efe1e
a0e2a49a-960a-46b5-a3da-cd0cf4a3fa91,11/25/2023,pending,Venmo,ee36d77f-8d49-4615-bdcb-edc090c27a20
f667f67a-faba-47b0-9a6f-4b6c514803f8,8/17/2023,in progress,credit card,fadc74fc-1e3c-4451-aafe-ceee51ae4259
02bb8fc5-9ff8-40d5-8016-9ba4e0913cee,11/15/2023,in progress,Apple Pay,0b1d6d9c-bcff-4ba8-b46e-1cf9c0bc0ab9
8a6e8d54-30dc-4385-afa6-f085eb78a6c6,12/3/2023,in progress,Apple Pay,18b09293-ccff-43ea-96f8-2803ea579f86
d18bafab-a3d5-49c1-b274-dc3643d097da,4/12/2023,cancelled,credit card,93a1e10b-ba14-4744-88cc-ff5bec54879b
21c2ed12-26d7-4009-b1dd-60468f1e5df7,6/19/2023,completed,Apple Pay,5f7411b3-e5b1-4efd-b614-ca33a923d9f2
cb079bd2-6c08-4f98-8f3a-79dc0dab9f99,2/23/2024,failed,debit card,d2234d78-102b-45eb-8a51-017c2dd34363
bffa3da8-c3f3-47ae-9c6b-3222589d5b7e,1/8/2024,completed,debit card,48b451c6-6d7f-4cc0-950c-3b989329e984
ead03d93-b251-44d9-a2bd-616ad9a0e672,5/18/2023,pending,PayPal,0e828138-0a2b-4cd9-9bf7-773bfa265d47
639ae966-1a81-4c80-832c-9fd6ff02e5c2,12/21/2023,in progress,credit card,0c4bef1e-11f0-44cb-93bb-6d236438dc9c
60387d6b-f429-4bb6-bbaf-e82ff2f78b42,6/28/2023,in progress,Venmo,c07ae86b-7164-4581-8dcb-07aa569e3d0b
61ed09e5-a8a2-4aaf-a471-f41ecfa4835c,1/26/2024,in progress,credit card,e87d0aa0-28de-48b8-85ce-48c411b1844b
10081baf-6570-4a44-a211-e48fe3c93ee5,8/31/2023,completed,debit card,afcbc0ae-f729-45b6-94d1-684f2641996b
8352da06-a710-41b1-bab7-8f9282b5d963,5/19/2023,cancelled,debit card,3a721a56-25a3-444f-9e8c-96d4599befc5
ce1b3198-7a6c-4bc4-8c17-ff5800817b66,11/23/2023,in progress,debit card,c61358b2-f706-4b5c-ab46-f1b8d443fec3
d49888f3-1e1d-45cf-ac49-65f8afd455ff,4/30/2023,in progress,Venmo,5c302fe4-b883-48c4-919e-c3dc547de28e
6e3514f7-170c-491f-8140-ac67ea09320a,1/31/2024,pending,Apple Pay,cbc1252e-822e-423f-8de1-8c4a461652db
a4f78408-ad28-4c13-a761-023a588b7745,8/18/2023,in progress,Apple Pay,8b20dfea-f0e1-436a-bc99-0344ea40909d
333c4213-a4e6-4741-b941-36f7993ce034,4/10/2023,failed,debit card,42c63165-90b2-47dd-8dbb-2e7b3efb8bc4
e9c6041d-e171-45be-b306-8bc47f710c5d,2/13/2024,cancelled,debit card,a2975688-77a9-4140-8aa3-b16dd805d0e3
693b9a24-ed6a-4025-8f18-555e8cebef51,7/29/2023,cancelled,PayPal,50ea3db8-4e01-4379-87fb-d720cde4a1b4
5ef4b037-cd49-4987-ab41-cdafac09e14f,2/1/2024,completed,credit card,6c585d5f-78fb-4c28-b0cd-d15b40bd1be3
2a4645aa-23c7-43d0-88e6-5002f10730b9,8/27/2023,in progress,Google Pay,bc702672-9957-468c-8ab7-b811fac6c38e
b61fe282-c9ec-45be-b6c2-4a31cf7dfb26,1/10/2024,in progress,PayPal,e13555de-e47c-43ee-aea8-ee345a4d3719
f76b1e84-e725-4e3d-bfce-a707fc7ee725,3/4/2023,cancelled,debit card,4bea50d5-8b3e-4a7b-ab70-b3029928242a
4bf53549-4c4a-4454-b82e-30494be1c725,4/4/2023,pending,PayPal,0f99b31c-9aab-4158-9d4b-75fee2406010
33fe917d-aa7e-4285-b2cc-b573c488cd50,11/1/2023,in progress,Apple Pay,12411945-5d90-4f5e-9ea2-a3bac4e21f3c
56799bab-ccde-48f4-844a-7e3523e164ce,6/22/2023,failed,Google Pay,e6617c72-e5da-4f39-9b73-4ba4086969c2
45d924dc-cbeb-4ad6-a791-bd44a06222b3,3/21/2023,failed,PayPal,657bc755-3bbd-4f7e-84a1-36f5098ae10d
4bdd68fb-fedd-4dc9-88d8-4b68525983e3,11/13/2023,failed,debit card,ce1d1454-6ddb-4856-84a8-d4e85c2a5025
34fc9850-934f-4e08-ad75-abd27b860de8,4/6/2023,cancelled,debit card,13749707-f618-48e9-8628-d36f41d5a9c5
82bc60d0-2e3d-41da-92da-c6b2e824f8d1,12/21/2023,cancelled,PayPal,a301ecdf-309d-4a00-ad3b-121003d25d3d
55e9fbcb-6569-4d3e-af39-2a7944199e56,8/18/2023,completed,PayPal,3f7335cb-40cd-4c1f-87bd-6b2f13e39920
2871de37-4f57-4ae4-bb4c-46faf51430c1,10/13/2023,cancelled,debit card,70ee86f5-68b0-475d-9ec8-0fed0abab7be
39c19f45-ac56-4af0-a162-f971b64eb040,9/22/2023,completed,Google Pay,765b7879-1378-4ac6-8334-db6ac5079872
8d50b755-b542-45a4-bad7-0b65670076c8,11/25/2023,pending,Apple Pay,74248f26-84a8-42a2-a04e-b612580e7869
36ef1608-6478-45e7-9330-60feffcd994a,11/6/2023,cancelled,Venmo,ca005e65-dae7-41be-b5de-fae29ff0cf0d
122a5ef6-877d-471e-a5a3-1be86a17e539,4/23/2023,cancelled,Google Pay,51079401-947c-4c04-8d9d-c461b95225b6
78f26adf-3e1a-42f1-a03a-ea175dddf151,2/6/2024,completed,PayPal,5d303738-0e00-4daa-aa21-94a688d8ac07
46b48275-e66a-4952-ad2f-73ec0a2ae5b5,4/7/2023,in progress,Apple Pay,5f29b70f-7c90-432b-b8ac-549512bced65
16fc0f15-87c5-485f-b587-f3e178946ab6,5/21/2023,pending,credit card,15d3d45f-66d6-4649-8b59-dc3515407e43
87fcba3e-a5dd-4c11-b00d-c35774be209a,7/1/2023,failed,Venmo,51814322-e8ea-4855-a291-21760f83c1e6
dfecfaf7-d1c3-4919-a47d-74db6c49f5c8,4/16/2023,failed,credit card,68e1de38-1714-45fa-b96e-837dcc133fc8
c80bcb4b-f41b-41cf-ac81-8b9a0ad19d34,9/24/2023,cancelled,PayPal,97dee109-d915-4841-bf12-3205d1c3a912
bfd28b49-eaa5-4595-9893-9706867c918c,8/27/2023,in progress,debit card,fb7d2ddb-b295-48ec-9381-2e510610b239
fd66fb82-6abe-4a76-b473-30829d36cc8e,12/28/2023,pending,credit card,1d64fed6-1bb7-4555-b532-2bf8d8157222
3fa20ca8-cc97-44f4-aa49-4e87b50a96d7,3/30/2023,cancelled,Apple Pay,72954ec5-d371-4ff1-ac7c-da52ad1eac79
3167564c-d149-45da-8136-7fac94b629cb,6/20/2023,cancelled,Google Pay,7995aea4-1e1e-478a-ba97-7e3fe1e375e8
8ebf1a0d-a846-441d-8ef0-970db8fada79,12/8/2023,in progress,Google Pay,4865492e-9db0-4e56-ab6c-6f4ca435d316
275583a1-3aa5-44a0-bf0c-d732e0882644,11/8/2023,failed,credit card,623f0f94-b3b4-4dbf-bfde-41a66994bdca
57d5da43-8b7c-47be-bc04-3431e65b9d1a,9/24/2023,failed,credit card,86777e66-81dc-4409-b206-cf4474d5e7d9
ab328810-302e-452c-918a-080c36f47c32,10/1/2023,cancelled,debit card,6c584f4f-f44b-47cf-9cfe-75fae5758403
b00a690e-3603-4020-ba00-dacb29117077,5/11/2023,in progress,PayPal,30be5f03-b084-4d66-81e1-d971b007205d
c251127a-cafd-4981-8f1e-547e6fe9076c,9/13/2023,in progress,PayPal,bc5aec34-ec78-486b-9c2a-23641083fe1c
4b7bfd04-2edf-4fa2-a420-0b87d8fba98c,7/11/2023,failed,Apple Pay,6d02f861-09a4-43bb-bb4f-2cf5edc6e7da
a779d4df-ea74-4d45-876e-14d5b220cc59,6/16/2023,in progress,Apple Pay,9eb10bc5-0986-47ff-ba0b-d5acc45dbe6a
7b80f448-485a-40cf-934e-5669339df337,7/11/2023,in progress,Venmo,ff041909-243a-4e6e-b0c4-33e046e7986e
44e0280f-7405-41e4-8648-d7527ea0a982,11/1/2023,failed,PayPal,2cd5989c-efc1-4476-98e0-d78635e11463
6450df1e-e2c7-4390-822e-1b5affd42ee8,3/9/2023,cancelled,credit card,d0124a10-55e1-443a-b461-a075eae91863
704188ae-fade-4135-a01b-d6b88619bc75,8/7/2023,failed,PayPal,88e260cd-c8c7-4c7d-bf25-d29aea5dafce
7e844665-bcdf-41e0-87b5-51b5402f0261,11/21/2023,in progress,debit card,6b9d0f6d-1f61-4f09-8f21-49e692481c28
7ce54646-79cb-4216-885e-59ad13bfad68,5/10/2023,completed,PayPal,da4b5638-1ab2-4862-bae7-07bd816199d7
bb545e8e-009e-463a-abe5-fdba5637d03e,12/6/2023,completed,debit card,bfa8914a-77ff-42e2-80ba-f63827ea85cc
1cd41b01-9e1f-4fe7-a2e7-ae440981eba4,8/29/2023,failed,Apple Pay,9a0bf32e-02b6-4939-b7db-c102093bba2a
cb1adff8-df66-4a3c-93b4-2b2583daf1a8,1/18/2024,in progress,Apple Pay,33c6c8e9-44cb-46ed-ac4b-32ea42927440
bea62d9a-9ab4-408b-8794-47c81d40ad59,1/12/2024,failed,Apple Pay,8eaf96b5-72e2-4d4c-86c0-b094602cf284
20532f0b-c762-47df-be62-a6503e1846aa,2/5/2024,cancelled,Venmo,b89bad14-1eec-4802-89a9-f1009738837c
42e5838e-3c39-407f-b9f8-f62e874fa724,11/28/2023,failed,Google Pay,4bee3f6d-0268-48ea-a805-437a71b1a61e
2c812d73-d3fe-423e-a806-c11edcd4ed4b,12/16/2023,pending,Apple Pay,f7ad5a7d-50d2-4058-9043-ea20f3839997
7cd36498-7ab3-44c8-b908-5ea49a829219,3/28/2023,in progress,Apple Pay,66715dc8-9775-4d19-aa8d-f7bbf9ef086a
dc89075f-10cf-4e9d-9ffe-7a966d127c1d,6/2/2023,completed,PayPal,1be56f0a-5b31-48b8-bb65-6fc72f126adc
49d17918-8ddd-4978-9028-742e1604bee2,3/16/2023,cancelled,credit card,69e4c92f-421a-4176-b1d1-dacce88e46c8
e02007ad-cb55-4f5e-a045-a82503e13b7f,9/17/2023,in progress,PayPal,2048f876-5b81-411d-a3c6-6c9d2b6e62a2
1a784031-e94a-41a8-a92b-065dc1b46fb2,6/14/2023,pending,PayPal,df5b2dca-9dd9-4890-9c48-9c82b86d0cce
7c803812-5f6c-42ef-81c7-1603050564d3,2/28/2023,pending,PayPal,f0c5a39c-41e5-42ae-981d-83c5bd4f149b
a3b89e09-ec48-48df-a850-a252f7f38a08,3/13/2023,completed,debit card,1ede96d3-48ad-479a-845f-d2ad68fa02e4
0769f2f3-d5e7-4469-8da2-5cb543007f1c,3/23/2023,in progress,credit card,6d6fd9f4-6b5e-4c00-90fc-a3fc4ba6a474
e19b70ba-2b09-4748-9751-46d59a4e75aa,9/23/2023,in progress,Apple Pay,739e9aa0-fec8-4e25-ad52-4e95cf6cb94d
397458d8-120e-431d-92ac-7c253d691557,1/20/2024,pending,Venmo,5d9732ef-69aa-4de5-b916-1537ce6b25d3
9191efb3-3c54-4c41-99e6-67af5f33eba4,11/12/2023,failed,Google Pay,44365432-301b-46c6-b588-e788c2368bdd
2ea4e210-c2ed-4e2a-98d2-84bdf665fe4c,4/1/2023,cancelled,credit card,d78d1c55-40c0-4d7a-8686-16940181b935
2a466d00-7b64-4c04-b43d-44d38ca15b5d,3/28/2023,cancelled,Venmo,d1b8acf5-ecff-4acf-8a06-6b782e309dda
e6ba2da7-8e7d-4b7e-a0f8-6868c46beedf,4/14/2023,failed,Apple Pay,7bf02aee-9b9a-43c3-8196-abea315de366
ddd9f417-f7d4-4a7a-8737-1de55428115e,12/7/2023,pending,PayPal,6870014d-e80b-4918-a45b-2872f36aab49
f1918a4c-d1f6-4899-ba8e-7b1a96853e55,12/12/2023,completed,PayPal,ebf7d2a2-c886-4c6a-89ab-fdba053d65ce
9a7bf96a-0c82-40dc-b285-519a996b90cd,9/6/2023,pending,Venmo,194d8ebc-cee0-4a2a-b92b-f6643afe33b6
03599942-3217-403a-a0c9-fc5b65dce295,9/12/2023,cancelled,Google Pay,8241e703-ea3f-40ee-af75-5b497984d358
986196de-e31b-4fc2-8149-bf36c4ea7a78,7/23/2023,in progress,Venmo,706620df-dbf5-4c9c-9bd8-88d737764a42
0c46709b-748b-4bb1-9294-230f7aa10e7c,10/10/2023,completed,credit card,2688a7de-b55d-446b-941b-e14b53e82766
4a1773a1-9788-4390-a378-b2891880cee3,2/16/2024,completed,debit card,117797c6-4047-4f5e-afdc-66a36238fb3c
411b2ec7-4e61-42fb-8efa-273f403e16e0,1/18/2024,pending,debit card,99eb0aa8-b0e4-4899-b994-7a59a89e232a
ec3a650b-37a9-46f6-869e-3f97631b0b47,6/7/2023,failed,PayPal,43c55d69-3220-45cd-b0ce-66a8864096ca
10b6a147-afc1-4ae0-9f4c-51a0735a9739,6/2/2023,in progress,credit card,3a0c3604-e93f-48f5-afc2-905509742075
c038c94a-f556-4d4c-8d6c-af837830ad8f,4/16/2023,in progress,Google Pay,fa4a0f9a-9d4f-4afd-b0b7-46afd37c5171
bf0f6a13-bbf1-4132-92c2-bd9826077e3c,9/17/2023,failed,Apple Pay,becaa55f-8ffd-41f5-a470-4ed8e25cc5eb
a7ebdf2a-218f-4606-8dc9-b5057b79a0e8,7/12/2023,cancelled,Apple Pay,636afe07-5fba-4d7c-bfd6-a4a06a9a558f
ca17c0ca-8489-4232-8bd4-d0bddbb24c90,3/18/2023,completed,Google Pay,08e5c28d-9d95-4107-b622-83fc82f36c50
023de2a3-d6d8-4305-9582-700b194e8e1d,9/3/2023,failed,debit card,eb441156-3bfb-4d1e-98cd-2986845756ab
c8cf453e-73fb-42ef-911f-92694d506670,3/29/2023,cancelled,debit card,20d71261-c7bf-4899-9716-c89f976d0216
6b9b0f4d-1700-4964-a977-374a5ca3b646,2/20/2024,failed,PayPal,fc1cb3e7-e173-4da3-8819-31a03c7518c6
4e4d5cb8-16fb-472d-a864-27d3721b4c17,1/11/2024,failed,Google Pay,01ae2a94-759d-42a5-ad8a-d44a7b52fbd7
e74120e1-4ae7-4136-a66c-9283c3890f35,12/31/2023,pending,credit card,774a7731-7145-4e52-aed9-b949b588199f
a853e2c4-7019-434a-8412-63f72ab11ffe,10/10/2023,failed,Apple Pay,43cf0163-37b7-469c-b0e5-9e46069bc5dd
b1a21d83-de08-4006-8a14-25dcad11d9fc,11/9/2023,in progress,Google Pay,79018152-8014-45a4-abcc-1dc7efdcc072
675b40c7-7268-4fa1-891e-298ed9af6109,11/26/2023,in progress,credit card,e119b381-c8f8-470e-8766-46a2354ebaf6
f7b216be-4b20-4c99-b1d2-64309ab1515e,11/18/2023,cancelled,debit card,e7a04533-ea32-4b19-849d-0db6849300a8
f92bb4e5-efc4-4ce1-b790-1a0217401f8b,1/29/2024,completed,credit card,e9fb9b03-4829-4aeb-a18f-a6b9497fbbf6
0a8fefde-eb77-441a-bb39-5e1f389938d0,11/18/2023,completed,debit card,bcbcacd3-fa74-4910-87a4-0b7786f71049
3b2b9522-6fff-480a-8266-ed5aecd8b220,2/9/2024,completed,PayPal,ce4ad189-0674-45e9-9b6e-5cbaa0f1418a
42ffb5b1-fbef-400d-91cd-31c2e0b61e88,8/9/2023,completed,Apple Pay,99129497-1696-4454-9489-e69d6e5533fd
d165fd13-2c14-4839-8ce8-b2a6c4d7ddb6,12/31/2023,failed,credit card,59b03933-3925-496a-bd53-abc539d345d1
03c75167-5cce-49f4-ba79-7b39895b1df1,5/6/2023,failed,Apple Pay,523235c4-9b3d-413d-a8e0-0f78712fac6c
4904cb9f-90fa-496e-8216-ef01496dd769,2/18/2024,cancelled,Apple Pay,8799fbd3-624f-4206-9406-aac220b35774
59da0161-cd22-4122-9db8-00f86e169ba1,12/7/2023,failed,Apple Pay,f1c4dc75-849e-4d6e-aeaf-e16bac0c1d7e
a75a7074-daf5-4a04-98b1-8d996c9cb39c,8/10/2023,pending,Google Pay,a14b4f03-283e-47bf-9bc8-7be3c91971fd
7439f5d5-68c4-4d52-afbe-3d2ad02ddf4e,3/13/2023,cancelled,credit card,8837eb69-67f3-4460-8296-eccf7b5d9a88
7d30ed58-c9fe-48dd-8a79-e5e526e4093a,10/1/2023,pending,credit card,e93c466b-9159-4d75-b6a1-e6f33d4ffebd
5970f49c-431a-4ed3-8d0c-307e8f643c16,6/9/2023,in progress,PayPal,e427f44b-37b3-4c98-ae5f-b85dbcf33707
3b72e562-c4e6-4dc4-8108-2f66b9ff32d1,4/30/2023,in progress,debit card,37545e88-5caa-41b2-9430-f47ada480d14
dd831cf1-a320-4836-9003-5b1e9ab7bec3,10/23/2023,cancelled,Apple Pay,63513d90-003f-442e-b46b-39350f78971e
a9d3e226-63b2-487e-b6e7-6e03877137c2,8/25/2023,completed,credit card,e49b89a4-00ab-4c8a-b09c-ff78625717eb
b6b2fda5-75cd-48f2-978a-8a00fe5042dd,12/27/2023,in progress,Google Pay,f1733186-952a-4fb2-969e-18b3d26f553f
4f8380eb-8eb3-4643-b6a9-409a2bf8ea5e,6/24/2023,cancelled,Google Pay,f37cdde8-db66-4d9a-a2f0-f396cce49252
